meas # 1
-0.593266, -0.593266, -0.069529, -0.069529, 0.229335, 0.229335, 0.872411, 0.872411, 0.872411, -0.335965, -0.335965, 0.512533, 0.512533, 0.484379, 0.484379, -0.186720, -0.186720, 0.347976, 0.347976, -0.165201, -0.165201, -0.654032, -0.654032, 0.380361, 0.380361, -0.350240, -0.350240, -0.350240, -0.350240, 0.248730, 0.248730, 0.248730, 0.248730, 0.293442, 0.293442, 0.640005, 0.640005, 

-0.059967, -0.059967, -0.334307, -0.334307, 0.887594, 0.887594, 0.413766, 0.413766, 0.413766, 0.608950, 0.608950, -0.371300, -0.371300, 0.865055, 0.865055, -0.430165, -0.430165, 0.271132, 0.271132, -0.144247, -0.144247, 0.595485, 0.595485, -0.703188, -0.703188, -0.155783, -0.155783, -0.155783, -0.155783, 0.566915, 0.566915, 0.566915, 0.566915, -0.232452, -0.232452, -0.729497, -0.729497, 

-0.802770, -0.802770, -0.939896, -0.939896, -0.399477, -0.399477, -0.260185, -0.260185, -0.260185, -0.718545, -0.718545, -0.774239, -0.774239, -0.130598, -0.130598, -0.883229, -0.883229, -0.897441, -0.897441, -0.975654, -0.975654, -0.466519, -0.466519, -0.600710, -0.600710, -0.923614, -0.923614, -0.923614, -0.923614, -0.785328, -0.785328, -0.785328, -0.785328, -0.927285, -0.927285, -0.241304, -0.241304, 

-1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, -1.000000, 


meas # 11
404491.000000
404490.200000
-0.034848, -0.035825, -0.038043, -0.038531, -0.031506, -0.031995, -0.035088, -0.036065, -0.037529, -0.032969, -0.033458, -0.034770, -0.035258, -0.026803, -0.031685, -0.037009, -0.037497, -0.033563, -0.034539, -0.037303, -0.037303, -0.036625, -0.037113, -0.033289, -0.032312, -0.036206, -0.037183, -0.037671, -0.037183, -0.031848, -0.034290, -0.033801, -0.033801, -0.035141, -0.035141, -0.035257, -0.026957, 

